date,depth_m,chla_mg_l,cond_us_cm,do_mg_l,do_sat,orp_ug_l,ph,temp_deg_c,turb_ntu
2007-05-10,16,NA,90,12.54,105.2,NA,7.64,7.28,NA
2007-05-10,17,NA,90.4,12.52,105,NA,7.63,7.26,NA
2007-05-10,18,NA,89.8,12.48,104.5,NA,7.62,7.25,NA
2007-05-10,19,NA,90.2,12.49,104.5,NA,7.61,7.2,NA
2007-05-10,20,NA,90.2,12.46,104.2,NA,7.62,7.19,NA
2007-05-10,21,NA,90.5,12.37,103.2,NA,7.58,7.06,NA
2007-05-10,22,NA,90.9,12.38,102.8,NA,7.57,6.9,NA
2007-05-10,23,NA,90.8,12.36,102.6,NA,7.58,6.84,NA
2007-05-10,24,NA,90.4,12.24,101.2,NA,7.57,6.7,NA
2007-05-10,25,NA,90.8,12.23,101,NA,7.55,6.64,NA
2007-05-10,26,NA,90.8,12.19,100.5,NA,7.47,6.6,NA
2007-05-10,27,NA,90.6,12.16,100.2,NA,7.52,6.59,NA
2007-05-10,28,NA,90.6,12.13,99.9,NA,7.52,6.57,NA
2007-05-10,29,NA,90.6,12.09,99.6,NA,7.52,6.54,NA
2007-05-10,30,NA,90.3,12.06,99.1,NA,7.51,6.49,NA
2007-05-10,31,NA,90.8,12.04,98.8,NA,7.49,6.43,NA
2007-05-30,1,NA,103.95,11.11,114.3,NA,7.865,16.189999999999998,NA
2007-05-30,2,NA,104.1,11.05,113.8,NA,7.84,16.23,NA
2007-05-30,3,NA,103.7,11.03,113.6,NA,7.81,16.23,NA
2007-05-30,4,NA,103.7,11.05,113.4,NA,7.82,16.07,NA
2007-05-30,5,NA,103,11.09,112.2,NA,7.78,15.41,NA
2007-05-30,6,NA,101.6,11.2,109.1,NA,7.63,13.7,NA
2007-05-30,7,NA,101.3,11.24,107.7,NA,7.56,12.94,NA
2007-05-30,8,NA,100.1,11.34,104.7,NA,7.44,11.31,NA
2007-05-30,9,NA,100.2,11.28,104,NA,7.4,11.22,NA
2007-05-30,10,NA,100.2,11.27,103.3,NA,7.39,10.99,NA
2007-05-30,11,NA,99.4,11.26,102.4,NA,7.37,10.64,NA
2007-05-30,12,NA,99.3,11.29,102.1,NA,7.37,10.38,NA
2007-05-30,13,NA,99.2,11.26,101.6,NA,7.34,10.31,NA
2007-05-30,14,NA,99.4,11.23,101.3,NA,7.34,10.28,NA
2007-05-30,15,NA,99.1,11.22,99.9,NA,7.33,9.75,NA
2007-05-30,16,NA,99.2,11.19,99.6,NA,7.31,9.74,NA
2007-05-30,17,NA,99.3,11.18,99.2,NA,7.29,9.64,NA
2007-05-30,18,NA,100.5,11.16,98.3,NA,7.3,9.3,NA
2007-05-30,19,NA,100.8,11.1,96.9,NA,7.28,8.94,NA
2007-05-30,20,NA,100.5,11.07,96.4,NA,7.27,8.85,NA
2007-05-30,21,NA,100.6,11.05,96.2,NA,7.26,8.79,NA
2007-05-30,22,NA,100.5,10.98,95.4,NA,7.24,8.73,NA
2007-05-30,23,NA,101,10.67,91.7,NA,7.19,8.27,NA
2007-05-30,24,NA,100.9,10.59,90.9,NA,7.17,8.22,NA
2007-05-30,25,NA,101.1,10.49,89.9,NA,7.15,8.14,NA
2007-05-30,26,NA,100.9,10.37,88.6,NA,7.13,8.02,NA
2007-05-30,27,NA,101.2,10.33,88.2,NA,7.12,7.99,NA
2007-05-30,28,NA,101.2,10.28,87.7,NA,7.12,7.97,NA
2007-05-30,29,NA,101.2,10.24,87.3,NA,7.08,7.95,NA
2007-05-30,30,NA,101.4,10.2,87,NA,7.11,7.95,NA
2007-05-30,31,NA,101.1,10.16,86.6,NA,7.09,7.94,NA
2007-06-14,1,NA,109.65,10,110.55000000000001,NA,7.865,19.71,NA
2007-06-14,2,NA,108.9,9.95,109.6,NA,7.78,19.54,NA
2007-06-14,3,NA,108.8,9.93,109.3,NA,7.79,19.48,NA
2007-06-14,4,NA,109,9.89,108.7,NA,7.77,19.41,NA
2007-06-14,5,NA,109.1,9.86,108.3,NA,7.74,19.36,NA
2007-06-14,6,NA,109.2,9.84,107.9,NA,7.71,19.3,NA
2007-06-14,7,NA,108.8,9.87,107.8,NA,7.71,19.11,NA
2007-06-14,8,NA,106.3,10.11,103.6,NA,7.57,16.05,NA
2007-06-14,9,NA,105.7,10.08,102.4,NA,7.5,15.63,NA
2007-06-14,10,NA,105.6,10.05,101.9,NA,7.48,15.51,NA
2007-06-14,11,NA,105.5,9.99,100.7,NA,7.43,15.25,NA
2007-06-14,12,NA,105.6,9.92,99.6,NA,7.43,15.08,NA
2007-06-14,13,NA,102.9,10.01,96.4,NA,7.38,13.07,NA
2007-06-14,14,NA,101.7,10.15,94.2,NA,7.31,11.51,NA
2007-06-14,15,NA,101.4,10.26,94.3,NA,7.26,11.08,NA
2007-06-14,16,NA,101.8,10.32,93.6,NA,7.26,10.54,NA
2007-06-14,17,NA,101.1,10.32,93.6,NA,7.24,10.54,NA
2007-06-14,18,NA,101.2,10.3,93.3,NA,7.24,10.49,NA
2007-06-14,19,NA,101,10.32,92.2,NA,7.23,9.91,NA
2007-06-14,20,NA,100.9,10.32,92.1,NA,7.23,9.86,NA
2007-06-14,21,NA,101.1,10.29,91.5,NA,7.21,9.67,NA
2007-06-14,22,NA,101.4,10.23,90.4,NA,7.2,9.42,NA
2007-06-14,23,NA,101.3,10.15,89.4,NA,7.2,9.31,NA
2007-06-14,24,NA,101.9,10.04,88.2,NA,7.18,9.21,NA
2007-06-14,25,NA,101.7,9.68,84.6,NA,7.15,8.99,NA
2007-06-14,26,NA,101.9,9.44,82.2,NA,7.11,8.85,NA
2007-06-14,27,NA,101.5,9.61,83.3,NA,7.12,8.59,NA
2007-06-14,28,NA,101.9,9,77,NA,7.08,8.09,NA
2007-06-14,29,NA,101.8,8.98,76.8,NA,7.06,8.08,NA
2007-06-14,30,NA,102,8.87,75.7,NA,7.05,8,NA
2007-06-14,31,NA,102.1,8.71,74.4,NA,7.04,8.01,NA
2007-07-05,1,NA,113.25,9.57,107.19999999999999,NA,8.065,20.36,NA
2007-07-05,2,NA,113.2,9.55,107.2,NA,8.05,20.48,NA
2007-07-05,3,NA,113,9.52,106.9,NA,8.04,20.45,NA
2007-07-05,4,NA,113,9.53,106.8,NA,8.03,20.41,NA
2007-07-05,5,NA,113.3,9.5,106.5,NA,8.01,20.4,NA
2007-07-05,6,NA,113.1,9.45,106,NA,8,20.38,NA
2007-07-05,7,NA,113.1,9.45,105.9,NA,7.99,20.36,NA
2007-07-05,8,NA,113.4,9.4,105.3,NA,7.98,20.35,NA
2007-07-05,9,NA,112.2,9.28,103.2,NA,7.9,20,NA
2007-07-05,10,NA,106.5,8.69,88.2,NA,7.31,15.59,NA
2007-07-05,11,NA,103.4,8.78,83.3,NA,7.14,12.51,NA
2007-07-05,12,NA,102.8,8.79,82.1,NA,7.08,11.78,NA
2007-07-05,13,NA,102.7,8.92,81.7,NA,7.02,10.96,NA
2007-07-05,14,NA,102.1,9.05,81.7,NA,7,10.35,NA
2007-07-05,15,NA,101.9,9.1,81.5,NA,6.99,9.98,NA
2007-07-05,16,NA,101.8,9.14,81.2,NA,6.97,9.68,NA
2007-07-05,17,NA,102,8.95,78.7,NA,6.94,9.23,NA
2007-07-05,18,NA,101.8,8.69,76,NA,6.92,8.98,NA
2007-07-05,19,NA,101.9,8.56,74.5,NA,6.9,8.81,NA
2007-07-05,20,NA,101.7,8.53,74,NA,6.89,8.67,NA
2007-07-05,21,NA,102.2,8.23,71.1,NA,6.85,8.55,NA
2007-07-05,22,NA,102.4,7.83,67.6,NA,6.84,8.45,NA
2007-07-05,23,NA,102.2,7.44,64.1,NA,6.8,8.38,NA
2007-07-05,24,NA,102.2,7.43,63.9,NA,6.8,8.3,NA
2007-07-05,25,NA,102.7,7.01,60.2,NA,6.77,8.2,NA
2007-07-05,26,NA,103.1,6.56,56.1,NA,6.73,8.08,NA
2007-07-05,27,NA,103,6.47,55.3,NA,6.72,8.05,NA
2007-07-05,28,NA,103.2,6.43,54.9,NA,6.72,8.02,NA
2007-07-05,29,NA,102.9,6.36,54.3,NA,6.72,8,NA
2007-07-05,30,NA,103.2,6.27,53.5,NA,6.72,7.99,NA
2007-07-05,31,NA,104.5,6.26,53.4,NA,6.72,7.98,NA
2007-07-23,1,NA,110.05,8.17,95.25,NA,8.205,22.3,NA
2007-07-23,2,NA,109.6,8.46,98.4,NA,8.17,22.15,NA
2007-07-23,3,NA,109.8,8.58,99.5,NA,8.14,22.02,NA
2007-07-23,4,NA,109.7,8.67,100.4,NA,8.12,21.94,NA
2007-07-23,5,NA,109.6,8.69,100.6,NA,8.1,21.92,NA
2007-07-23,6,NA,109.6,8.64,100,NA,8.08,21.89,NA
2007-07-23,7,NA,109.4,8.62,99.2,NA,7.96,21.63,NA
2007-07-23,8,NA,109.3,8.51,97.6,NA,7.92,21.49,NA
2007-07-23,9,NA,109.1,8.33,95.3,NA,7.86,21.32,NA
2007-07-23,10,NA,108,7.8,87,NA,7.6,20.06,NA
2007-07-23,11,NA,106.8,7.35,80.1,NA,7.38,18.87,NA
2007-07-23,12,NA,103.1,7.18,73.5,NA,7.2,15.89,NA
2007-07-23,13,NA,99.6,7.39,69.8,NA,7.09,12.2,NA
2007-07-23,14,NA,98.6,7.37,66.9,NA,6.98,10.44,NA
2007-07-23,15,NA,98.6,7.47,66.9,NA,6.98,9.88,NA
2007-07-23,16,NA,98.4,7.45,66.4,NA,6.95,9.63,NA
2007-07-23,17,NA,98.3,7.51,66.4,NA,6.95,9.35,NA
2007-07-23,18,NA,98.4,7.43,65.4,NA,6.94,9.12,NA
2007-07-23,19,NA,98.3,7.3,63.8,NA,6.93,8.9,NA
2007-07-23,20,NA,98.3,7.23,62.9,NA,6.91,8.7,NA
2007-07-23,21,NA,98.1,7.25,63,NA,6.91,8.61,NA
2007-07-23,22,NA,98.2,7.19,62.3,NA,6.91,8.51,NA
2007-07-23,23,NA,98.2,7.09,61.3,NA,6.9,8.43,NA
2007-07-23,24,NA,98.4,6.88,59.3,NA,6.9,8.31,NA
2007-07-23,25,NA,98.8,5.94,51.1,NA,6.83,8.22,NA
2007-07-23,26,NA,99,5.68,48.8,NA,6.83,8.11,NA
2007-07-23,27,NA,99.2,5.27,45.1,NA,6.79,8,NA
2007-07-23,28,NA,99.6,4.81,41.1,NA,6.77,7.94,NA
2007-07-23,29,NA,99.8,4.6,39.3,NA,6.76,7.93,NA
2007-07-23,30,NA,100,4.51,38.6,NA,6.76,7.91,NA
2007-07-23,31,NA,100,4.4,37.6,NA,6.75,7.9,NA
2007-08-15,1,NA,101.75,11.09,129.1,NA,8.09,22.564999999999998,NA
2007-08-15,2,NA,101.9,NA,NA,NA,8.05,22.63,NA
2007-08-15,3,NA,101.7,NA,NA,NA,8.04,22.61,NA
2007-08-15,4,NA,101.7,NA,NA,NA,8.04,22.62,NA
2007-08-15,5,NA,101.6,NA,NA,NA,8.05,22.62,NA
2007-08-15,6,NA,101.7,NA,NA,NA,8.05,22.62,NA
2007-08-15,7,NA,101.6,NA,NA,NA,8.04,22.61,NA
2007-08-15,8,NA,101.6,NA,NA,NA,8.04,22.61,NA
2007-08-15,9,NA,101.6,NA,NA,NA,8.04,22.61,NA
2007-08-15,10,NA,101.8,NA,NA,NA,8.03,22.59,NA
2007-08-15,11,NA,101.6,NA,NA,NA,8.02,22.58,NA
2007-08-15,12,NA,99.3,NA,NA,NA,7.56,21.04,NA
2007-08-15,13,NA,92,NA,NA,NA,7.03,13.81,NA
2007-08-15,14,NA,90.6,NA,NA,NA,6.99,12.09,NA
2007-08-15,15,NA,90.1,NA,NA,NA,6.97,11.38,NA
2007-08-15,16,NA,89.8,NA,NA,NA,6.96,10.74,NA
2007-08-15,17,NA,89.4,NA,NA,NA,6.95,9.94,NA
2007-08-15,18,NA,89.1,NA,NA,NA,6.93,9.4,NA
2007-08-15,19,NA,89.2,NA,NA,NA,6.92,9.34,NA
2007-08-15,20,NA,89.1,NA,NA,NA,6.92,9.12,NA
2007-08-15,21,NA,89.1,NA,NA,NA,6.9,9.03,NA
2007-08-15,22,NA,89.2,NA,NA,NA,6.89,8.87,NA
2007-08-15,23,NA,89.4,NA,NA,NA,6.88,8.75,NA
2007-08-15,24,NA,89.3,NA,NA,NA,6.88,8.61,NA
2007-08-15,25,NA,89.7,NA,NA,NA,6.83,8.51,NA
2007-08-15,26,NA,89.7,NA,NA,NA,6.81,8.28,NA
2007-08-15,27,NA,89.9,NA,NA,NA,6.79,8.12,NA
2007-08-15,28,NA,90.4,NA,NA,NA,6.74,7.99,NA
2007-08-15,29,NA,90.3,NA,NA,NA,6.74,7.99,NA
2007-08-15,30,NA,90.7,NA,NA,NA,6.73,7.94,NA
2007-08-15,31,NA,90.9,NA,NA,NA,6.73,7.92,NA
2007-08-30,1,NA,120.7,9.43,108.6,NA,8.31,21.985,NA
2007-08-30,2,NA,120.3,9.45,109,NA,8.23,22.06,NA
2007-08-30,3,NA,120.6,9.43,108.6,NA,8.24,22,NA
2007-08-30,4,NA,120.3,9.4,108.1,NA,8.23,21.93,NA
2007-08-30,5,NA,120.3,9.33,107.2,NA,8.21,21.88,NA
2007-08-30,6,NA,120.3,9.27,106.2,NA,8.19,21.72,NA
2007-08-30,7,NA,120.5,9.22,105.3,NA,8.16,21.58,NA
2007-08-30,8,NA,119.9,9.17,104.5,NA,8.15,21.47,NA
2007-08-30,9,NA,119.5,9.1,103.4,NA,8.11,21.29,NA
2007-08-30,10,NA,120.1,8.92,100.8,NA,8.01,21.01,NA
2007-08-30,11,NA,118,8.17,90,NA,7.76,19.74,NA
2007-08-30,12,NA,117.5,7.99,87.5,NA,7.67,19.45,NA
2007-08-30,13,NA,117.3,7.59,82.4,NA,7.56,19,NA
2007-08-30,14,NA,106.7,5.39,52,NA,7.22,13.44,NA
2007-08-30,15,NA,105.5,5.53,50.3,NA,7.16,10.87,NA
2007-08-30,16,NA,105.5,5.85,52.4,NA,7.12,10.14,NA
2007-08-30,17,NA,105.1,5.34,47.5,NA,7.09,9.87,NA
2007-08-30,18,NA,104.9,5.46,48.2,NA,7.07,9.6,NA
2007-08-30,19,NA,105.3,5.68,49.9,NA,7.06,9.36,NA
2007-08-30,20,NA,105.4,5.61,49.2,NA,7.05,9.26,NA
2007-08-30,21,NA,105.1,5.55,48.4,NA,7.04,9.07,NA
2007-08-30,22,NA,105,5.52,48,NA,7.03,8.96,NA
2007-08-30,23,NA,105.1,5.19,45,NA,7.01,8.83,NA
2007-08-30,24,NA,105.4,4.99,43.2,NA,6.99,8.75,NA
2007-08-30,25,NA,105.4,4.44,38.3,NA,6.97,8.63,NA
2007-08-30,26,NA,106.4,2.87,24.6,NA,6.9,8.33,NA
2007-08-30,27,NA,107,2.46,21,NA,6.87,8.22,NA
2007-08-30,28,NA,107.5,2.23,19,NA,6.86,8.16,NA
2007-08-30,29,NA,107.6,2.07,17.7,NA,6.85,8.1,NA
2007-08-30,30,NA,107.9,2.03,17.3,NA,6.85,8.09,NA
2007-09-28,1,NA,115.1,9.525,102.55000000000001,NA,8.065,18.57,NA
2007-09-28,2,NA,114.7,9.53,102.7,NA,8.01,18.63,NA
2007-09-28,3,NA,115.2,9.52,102.6,NA,8.04,18.65,NA
2007-09-28,4,NA,114.9,9.52,102.6,NA,8.03,18.64,NA
2007-09-28,5,NA,114.9,9.49,102.3,NA,8.07,18.65,NA
2007-09-28,6,NA,114.8,9.47,102.1,NA,8.04,18.65,NA
2007-09-28,7,NA,115.1,9.44,101.8,NA,8.04,18.65,NA
2007-09-28,8,NA,114.8,9.41,101.4,NA,8.04,18.66,NA
2007-09-28,9,NA,114.6,9.41,101.5,NA,8.04,18.65,NA
2007-09-28,10,NA,114.9,9.39,101.2,NA,8.04,18.65,NA
2007-09-28,11,NA,114.9,9.37,101,NA,8.04,18.66,NA
2007-09-28,12,NA,114.9,9.35,100.8,NA,8.04,18.65,NA
2007-09-28,13,NA,114.8,9.35,100.8,NA,8.04,18.65,NA
2007-09-28,14,NA,114.6,9.31,100.4,NA,8.03,18.64,NA
2007-09-28,15,NA,114.7,8.9,95.4,NA,7.85,18.35,NA
2007-09-28,16,NA,108.3,6.68,68.4,NA,7.35,16.15,NA
2007-09-28,17,NA,104.8,4.53,43.7,NA,7.11,13.43,NA
2007-09-28,18,NA,102.6,3.79,35.2,NA,7.01,11.78,NA
2007-09-28,19,NA,100.7,3.06,27.6,NA,6.94,10.51,NA
2007-09-28,20,NA,101,3.12,27.8,NA,6.93,10,NA
2007-09-28,21,NA,100.4,2.95,26.1,NA,6.9,9.67,NA
2007-09-28,22,NA,101.6,1.95,17,NA,6.84,9.07,NA
2007-09-28,23,NA,101.1,1.62,14.1,NA,6.83,8.88,NA
2007-09-28,24,NA,102,1.46,12.6,NA,6.81,8.77,NA
2007-09-28,25,NA,102.2,1.18,10.2,NA,6.81,8.65,NA
2007-09-28,26,NA,102,1.24,10.7,NA,6.81,8.53,NA
2007-09-28,27,NA,101.9,1.03,8.9,NA,6.8,8.44,NA
2007-09-28,28,NA,102.1,0.96,8.3,NA,6.8,8.45,NA
2007-09-28,29,NA,102.2,0.82,7,NA,6.79,8.42,NA
2007-09-28,30,NA,103.1,0.42,3.6,NA,6.87,8.33,NA
2007-10-16,1,NA,114.65,9.46,94.25,NA,7.765000000000001,14.885,NA
2007-10-16,2,NA,114.8,9.48,94.5,NA,7.76,14.92,NA
2007-10-16,3,NA,114.6,9.46,94.3,NA,7.77,14.93,NA
2007-10-16,4,NA,114.9,9.46,94.2,NA,7.76,14.89,NA
2007-10-16,5,NA,115.2,9.42,93.9,NA,7.77,14.92,NA
2007-10-16,6,NA,114.7,9.39,93.7,NA,7.78,14.95,NA
2007-10-16,7,NA,114.5,9.39,93.7,NA,7.77,14.95,NA
2007-10-16,8,NA,114.4,9.37,93.5,NA,7.78,14.95,NA
2007-10-16,9,NA,114.5,9.35,93.3,NA,7.78,14.95,NA
2007-10-16,10,NA,114.5,9.32,93,NA,7.79,14.97,NA
2007-10-16,11,NA,114.7,9.29,92.8,NA,7.78,14.97,NA
2007-10-16,12,NA,114.7,9.3,92.8,NA,7.78,14.97,NA
2007-10-16,13,NA,114.7,9.29,92.7,NA,7.78,14.96,NA
2007-10-16,14,NA,114.7,9.25,92.3,NA,7.78,14.96,NA
2007-10-16,15,NA,114.5,9.23,92.1,NA,7.77,14.96,NA
2007-10-16,16,NA,114.5,9.23,92,NA,7.77,14.96,NA
2007-10-16,17,NA,113.6,7.83,77.7,NA,7.55,14.7,NA
2007-10-16,18,NA,110.9,5.9,57,NA,7.28,13.49,NA
2007-10-16,19,NA,104.6,2.31,21.4,NA,6.98,11.68,NA
2007-10-16,20,NA,102.8,1.96,17.8,NA,6.91,10.62,NA
2007-10-16,21,NA,102,1.92,17.1,NA,6.89,10.02,NA
2007-10-16,22,NA,101.6,1.65,14.5,NA,6.87,9.58,NA
2007-10-16,23,NA,102,0.95,8.3,NA,6.84,9.17,NA
2007-10-16,24,NA,102.5,0.84,7.3,NA,6.83,8.97,NA
2007-10-16,25,NA,102,0.64,5.5,NA,6.82,8.87,NA
2007-10-16,26,NA,102.8,0.29,2.5,NA,6.81,8.67,NA
2007-10-16,27,NA,104,0.2,1.8,NA,6.82,8.58,NA
2007-10-16,28,NA,105.8,0.2,1.7,NA,6.82,8.41,NA
2007-10-16,29,NA,106.5,0.19,1.6,NA,6.83,8.37,NA
2007-10-16,30,NA,107.1,0.19,1.7,NA,6.87,8.38,NA
2008-05-01,1,NA,89,12.5,106.85,NA,7.385,8.35,NA
2008-05-01,2,NA,89,12.6,107,NA,7.18,8,NA
2008-05-01,3,NA,89,12.7,107.4,NA,7.22,7.9,NA
2008-05-01,4,NA,89,12.7,107.2,NA,7.26,7.7,NA
2008-05-01,5,NA,89,12.7,107.2,NA,7.3,7.6,NA
2008-05-01,6,NA,89,12.8,107,NA,7.33,7.5,NA
2008-05-01,7,NA,89,12.9,107.8,NA,7.35,7.4,NA
2008-05-01,8,NA,89,12.8,107.6,NA,7.37,7.4,NA
2008-05-01,9,NA,90,12.8,107.6,NA,7.38,7.4,NA
2008-05-01,10,NA,91,13,108.1,NA,7.39,7,NA
2008-05-01,11,NA,91,13,108.2,NA,7.41,7,NA
2008-05-01,12,NA,92,13,107.5,NA,7.43,6.9,NA
2008-05-01,13,NA,92,12.9,106.7,NA,7.43,6.9,NA
2008-05-01,14,NA,92,13,107.2,NA,7.44,6.8,NA
2008-05-01,15,NA,92,13.1,107.7,NA,7.45,6.8,NA
2008-05-01,16,NA,92,13.1,107.7,NA,7.47,6.7,NA
2008-05-01,17,NA,92,13.1,106.9,NA,7.47,6.5,NA
2008-05-01,18,NA,92,13,106.3,NA,7.48,6.4,NA
2008-05-01,19,NA,92,13,106.5,NA,7.49,6.4,NA
2008-05-01,20,NA,92,13,105.6,NA,7.49,6.3,NA
2008-05-01,21,NA,93,13.1,106,NA,7.5,6.2,NA
2008-05-01,22,NA,93,13,105.5,NA,7.5,6.2,NA
2008-05-01,23,NA,93,12.9,105.1,NA,7.51,6.1,NA
2008-05-01,24,NA,93,12.9,104.6,NA,7.51,6.1,NA
2008-05-01,25,NA,93,12.9,104.4,NA,7.52,6.1,NA
2008-05-01,26,NA,93,12.8,103.9,NA,7.52,6,NA
2008-05-01,27,NA,93,12.8,103,NA,7.52,5.8,NA
2008-05-01,28,NA,94,12.8,102,NA,7.53,5.6,NA
2008-05-01,29,NA,95,12.8,101.4,NA,7.52,5.3,NA
2008-05-01,30,NA,95,12.8,101.1,NA,7.52,5.1,NA
2008-05-01,31,NA,95,12.8,100.8,NA,7.52,4.9,NA
2008-05-01,32,NA,95,12.7,100,NA,7.52,4.9,NA
2008-05-15,1,NA,94,11.9,110.1,NA,7.8149999999999995,11.45,NA
2008-05-15,2,NA,94,11.8,108.5,NA,7.73,11.4,NA
2008-05-15,3,NA,94,11.8,108.6,NA,7.76,11.3,NA
2008-05-15,4,NA,93,11.8,108.4,NA,7.78,11.3,NA
2008-05-15,5,NA,94,11.8,108.2,NA,7.79,11.2,NA
2008-05-15,6,NA,94,11.8,107.7,NA,7.81,11.1,NA
2008-05-15,7,NA,94,11.8,107.8,NA,7.82,11.1,NA
2008-05-15,8,NA,94,11.8,107.4,NA,7.83,11,NA
2008-05-15,9,NA,93,11.8,107.1,NA,7.84,10.9,NA
2008-05-15,10,NA,94,11.8,106.7,NA,7.84,10.8,NA
2008-05-15,11,NA,93,11.8,105.6,NA,7.84,10.3,NA
2008-05-15,12,NA,93,11.8,105.4,NA,7.82,10.2,NA
2008-05-15,13,NA,93,11.8,102.4,NA,7.81,8.8,NA
2008-05-15,14,NA,93,11.8,101.7,NA,7.79,8.6,NA
2008-05-15,15,NA,93,11.8,101.9,NA,7.79,8.5,NA
2008-05-15,16,NA,93,11.8,101.3,NA,7.78,8.4,NA
2008-05-15,17,NA,93,11.9,100.7,NA,7.77,7.9,NA
2008-05-15,18,NA,94,11.9,100.4,NA,7.76,7.7,NA
2008-05-15,19,NA,94,11.9,99.9,NA,7.75,7.6,NA
2008-05-15,20,NA,93,11.9,99,NA,7.75,7.1,NA
2008-05-15,21,NA,92,11.9,98.9,NA,7.74,7,NA
2008-05-15,22,NA,93,12,99,NA,7.74,6.9,NA
2008-05-15,23,NA,92,12,98.6,NA,7.73,6.8,NA
2008-05-15,24,NA,92,11.9,98.1,NA,7.73,6.8,NA
2008-05-15,25,NA,92,11.8,96.8,NA,7.71,6.7,NA
2008-05-15,26,NA,93,11.8,97.4,NA,7.71,6.7,NA
2008-05-15,27,NA,93,11.9,97.6,NA,7.71,6.7,NA
2008-05-15,28,NA,93,11.8,96.6,NA,7.7,6.6,NA
2008-05-15,29,NA,93,11.7,95.9,NA,7.69,6.6,NA
2008-05-15,30,NA,93,11.2,91.6,NA,7.66,6.5,NA
2008-05-15,31,NA,93,11.2,91.3,NA,7.65,6.4,NA
2008-05-29,1,NA,107,10.350000000000001,96.7,NA,7.789999999999999,12.8,NA
2008-05-29,2,NA,107,10.4,96.8,NA,7.76,12.8,NA
2008-05-29,3,NA,107,10.3,96.6,NA,7.77,12.8,NA
2008-05-29,4,NA,107,10.4,96.7,NA,7.77,12.8,NA
2008-05-29,5,NA,106,10.3,95.9,NA,7.78,12.7,NA
2008-05-29,6,NA,106,10.4,97.3,NA,7.79,12.7,NA
2008-05-29,7,NA,106,10.4,96.5,NA,7.78,12.7,NA
2008-05-29,8,NA,106,10.3,96,NA,7.78,12.7,NA
2008-05-29,9,NA,106,10.3,96.1,NA,7.78,12.6,NA
2008-05-29,10,NA,106,10.2,95,NA,7.78,12.6,NA
2008-05-29,11,NA,105,10.3,94.1,NA,7.73,12.1,NA
2008-05-29,12,NA,104,10.4,93,NA,7.61,10.9,NA
2008-05-29,13,NA,102,10.5,90.9,NA,7.53,9.5,NA
2008-05-29,14,NA,102,10.5,90.4,NA,7.48,9.4,NA
2008-05-29,15,NA,102,10.5,90.3,NA,7.47,9.4,NA
2008-05-29,16,NA,102,10.5,90.5,NA,7.45,9.4,NA
2008-05-29,17,NA,102,10.5,90.3,NA,7.45,9.1,NA
2008-05-29,18,NA,102,10.6,89.6,NA,7.42,8.7,NA
2008-05-29,19,NA,102,10.6,88.4,NA,7.38,8.1,NA
2008-05-29,20,NA,102,10.5,87.9,NA,7.36,8,NA
2008-05-29,21,NA,102,10.5,87.9,NA,7.34,8,NA
2008-05-29,23,NA,102,10.3,85.3,NA,7.3,7.6,NA
2008-05-29,24,NA,103,10,82,NA,7.26,7.3,NA
2008-05-29,25,NA,103,10,82.2,NA,7.26,7.3,NA
2008-05-29,26,NA,103,10,82.1,NA,7.24,7.3,NA
2008-05-29,27,NA,102,10,81.7,NA,7.24,7.3,NA
2008-05-29,28,NA,102,10,81.7,NA,7.24,7.2,NA
2008-05-29,29,NA,102,9.9,81,NA,7.22,7.1,NA
2008-05-29,30,NA,103,9.9,80.4,NA,7.21,7.1,NA
2008-06-12,1,NA,107,9.7,107,NA,7.71,19.45,NA
2008-06-12,2,NA,107,9.7,107.6,NA,7.69,19.5,NA
2008-06-12,3,NA,107,9.8,108,NA,7.72,19.5,NA
2008-06-12,4,NA,107,9.8,107.7,NA,7.76,19.3,NA
2008-06-12,5,NA,106,9.9,107,NA,7.77,18.1,NA
2008-06-12,6,NA,105,10.1,101.9,NA,7.69,15.2,NA
2008-06-12,7,NA,105,10.1,100.7,NA,7.66,14.7,NA
2008-06-12,8,NA,104,9.9,98.5,NA,7.62,14.4,NA
2008-06-12,9,NA,104,9.9,97.9,NA,7.6,14.3,NA
2008-06-12,10,NA,104,9.8,96.9,NA,7.58,13.9,NA
2008-06-12,11,NA,103,9.8,94.8,NA,7.53,13.1,NA
2008-06-12,12,NA,103,9.8,92.9,NA,7.51,12.4,NA
2008-06-12,13,NA,102,9.8,91.3,NA,7.49,11.7,NA
2008-06-12,14,NA,102,9.8,90.6,NA,7.45,11.3,NA
2008-06-12,15,NA,102,9.7,88,NA,7.38,10.4,NA
2008-06-12,16,NA,101,9.6,86.8,NA,7.36,10.1,NA
2008-06-12,17,NA,101,9.5,84.9,NA,7.34,9.6,NA
2008-06-12,18,NA,100,9.5,84,NA,7.31,9.1,NA
2008-06-12,19,NA,100,9.5,83.8,NA,7.31,8.9,NA
2008-06-12,20,NA,100,9.7,83.7,NA,7.3,8.3,NA
2008-06-12,21,NA,100,9.3,79.4,NA,7.27,7.8,NA
2008-06-12,22,NA,100,9.2,78.1,NA,7.25,7.7,NA
2008-06-12,23,NA,100,9.1,77.7,NA,7.24,7.6,NA
2008-06-12,24,NA,100,9.1,77.2,NA,7.23,7.6,NA
2008-06-12,25,NA,100,9.1,76.8,NA,7.22,7.5,NA
